Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
533,-1.8842374296987257,-1.3639892013678072,1.8987460398989482,0.34225687704682695,1.7775837084275834,0.20082672046957395,-1.0537104578210306,0.5007400018105855,0.5434853025072237,-0.21219505765664087,0.43967128954748724,0.9976146886143267,0.3624645418622016,-0.5431499674931839,0.08285442928562814,-1.13564192765699,0.6285983741162736,-1.3029937245611314,-0.40952004889958166,0.34651998907068393,0.1551453890802941,0.5793294732792238,0.04930423247052934,-0.5819694643265318,-0.270704663270414,0.5854092828729519,-0.2225344937451511,-0.2654185283026277,1.2779835785456575,1
491,-1.1036497397755873,-0.07549314865611123,1.8599783488694115,0.33939330663249057,1.2112162937516118,-0.6562328685398304,0.3896924443382135,-0.0019062980098839555,0.03810125192801905,-0.5344821218598522,-0.40923417207706403,-0.20867927732756075,-1.1986019039656544,0.018746254157917752,-0.12313038612370986,-0.8679753162038459,0.229754944173983,-0.9675255519081709,-1.1015765853922188,0.002718630933036037,0.12464578501921303,0.43099948862945237,-0.16698277412154505,0.18199186186180494,0.2911899299942047,-0.2386123483497623,-0.10775045028602517,-0.13318004066446895,1.0818486313519098,1
325,-1.5185874089747955,1.4859463673690616,-0.9239880842926652,2.706198965331613,-0.07471296491274226,-0.8683301908686796,-1.5947214540177974,0.9751112599970426,-1.8895203296058698,-1.8974861391514715,1.5869660590909318,-2.23739929112067,-0.6146016921186088,-2.7262208517404383,0.7559494721788428,-0.7264512542773703,-2.0226390569715424,-0.04890684379673693,0.5368393591645754,0.07008183965269574,0.30233592417999583,-0.1504441106392482,-0.2602173004413326,-0.2400594247154939,-0.43238432155408246,0.143766071014527,0.25136627289847535,-0.01904434596087834,0.3293352413586206,1
156,0.268664012240707,0.5178702518891227,0.42720945571327695,0.21047297935308829,0.6256316942295219,0.03313257305204051,0.2617034141384282,0.08294438158300284,-0.09691521288436472,-0.16574464257027421,-1.3920422212599186,-0.721170645153498,-0.5106402346612748,0.29469923021843075,1.4254595440068318,0.16681394316365875,-0.337394356354904,-0.14334293849939422,0.6164464039857073,-0.0498398540190473,-0.15499726309906936,-0.4563951028692197,0.14722385277381675,-1.0825705458448687,-1.1239331137041249,0.07859915972830558,0.18960702935669946,0.19725054478082577,1.2708360439163942,1
550,-0.45887101334406366,-1.1421361142760507,1.4450125665744609,0.927407268510832,1.127787885059924,-0.19201124000939396,-1.0671191633397796,0.31582527057249765,0.5119770543780299,-0.30846548249990735,-0.05373848691668893,0.618304097369035,0.3270578913953032,-0.5931873017217975,0.8751279660582338,-0.8245262455568325,0.7850637078013718,-1.1564793458074794,-0.422142163233895,0.29220380349135805,0.08683454078644931,0.24147539887218628,0.21731696979047238,-0.2892007283931153,-0.010921616741847162,0.49827995800046126,-0.0761546217636146,-0.07547952374710197,1.4006360445178556,1
523,-2.1056672812162276,-2.562175781108768,2.3282194148530415,1.2557960607676648,2.3509414950747947,0.42707699134468613,-1.8647326095531567,0.7020741269417474,0.8348869090353972,-0.3800189244594063,-0.09302770084617146,0.7639406678237977,0.3447791680464803,-0.9308390586004175,0.8223628039586695,-1.7232013846326728,1.4118847481396486,-1.5476863195133335,-0.5328365280513848,0.7701825333297427,0.44656051382832535,1.1188174069350498,0.40647897972565294,-0.8003410986938517,-0.1690258729260362,0.7596063826037229,-0.1375357295931074,-0.1502186035494908,54.655894833033074,1
239,-0.16303107625234825,0.5149395049061539,0.7563492947650522,0.13095354493019984,0.8568204598104312,-0.020682965298545075,0.4339246517213258,0.06957494652498891,-0.12755299175823676,-0.24467265538260197,-1.3755227682429148,-0.7946589003292102,-0.8518352226835976,0.3570280418883225,1.0719238577545096,-0.07312693203498133,-0.3123593143690948,-0.2712335779474434,0.311559518503981,-0.061480984146415375,-0.08268193861662412,-0.22528933945563628,0.05443001818926435,-0.950851712426026,-0.9686793911606473,-0.049575695732550495,0.15235531705282204,0.1461153264393294,0.9923615360654507,1
222,-0.49859785898235187,0.8869818423826614,-0.042513489252234304,1.0460902308295483,0.5003843343259291,-0.15090891758633296,-0.38320191302505924,0.4397639753504814,-0.7578080853189761,-0.7732061643927275,-0.4887274706925022,-1.3859400982927412,-0.639508736138048,-0.7174019958937827,1.2266243880449927,-0.19399576253423856,-0.9849426045045082,-0.09014186695639112,0.6909145167197053,-0.002954755270179521,0.02614978243646615,-0.29875009215940734,0.0032418715961138878,-0.9601057249969778,-1.045303410896237,0.09997432233651136,0.238798593079397,0.1406187252343052,0.7525987759446404,1
544,-0.884681149618624,-1.5159252374371315,1.7273223649003968,0.9861391946768969,1.4962945123241724,0.025154175944653412,-1.3552089258915534,0.44633379622496927,0.6353902884726429,-0.3140351062662784,-0.05463777148145076,0.69774578647709,0.3216852861604833,-0.662885704368698,0.8240857186048132,-1.1467089489411255,0.9833264846021256,-1.3658320216760482,-0.4779771373177115,0.3829879365494844,0.17953069636431268,0.5049436927548129,0.23955611943528607,-0.4460534419704664,-0.06848091528882949,0.5984669211647277,-0.08954111278765067,-0.10187850618505537,1.4280799557038082,1
28,0.9970861532289012,0.3157651189897966,0.21618648617155126,0.3901264683796858,0.19288750253817577,-0.024219842117245233,-0.0134727237452225,0.09457500123335513,-0.2323710265466911,-0.162732367434505,1.0439845816531292,0.7215167301805734,0.2901071318065026,-0.047448832998506274,0.7844732414041788,0.40134784402717605,-0.1649815349296101,-0.17115432230585603,0.014984561494769177,-0.06470073569999192,-0.20887900380204716,-0.5939588034524441,0.10994775676716502,-0.5182048931341674,-0.10386227769557793,0.11710266530419439,0.03294232839521409,0.052245869233726934,2.3939320895745873,1
503,-1.2151688424834788,0.2758323974778366,1.5448754691919284,-0.11462030815844926,0.9501771626260925,-0.6852166285793031,0.6629748571837601,-0.05131264240082506,-0.08346772165268043,-0.3947088851279446,0.06719519130992158,0.11836137478480668,-0.8117309015569685,0.06307977901210501,-0.4224055286749181,-0.4414630937554937,-0.17765475018293325,-0.6954650720964173,-0.8215247137484604,-0.07533330360250427,-0.02074514351867629,0.11369222545174676,-0.2593522395666858,0.1647636621773165,0.1339086771516254,-0.2079728729607341,-0.18969849925457513,-0.21707865077314986,1.0,1
414,-2.1221300022862364,1.867472159794098,-1.5077841997397594,3.821796446874265,-0.5134339133898815,-1.4074254689476282,-2.3972537196469252,1.3063543794815837,-2.6218146913232196,-2.6398809507247907,3.0288592105930965,-2.729619081013555,-0.5449579608384844,-4.077479544934352,0.42652849156385164,-1.0547470201190436,-2.6801139515681127,-0.03256731823899839,0.3842603349418108,0.11622401681527181,0.47441534528142687,-0.07688234358546275,-0.4336410335925581,0.3214191724362313,0.053923016427731174,0.17339622783554903,0.24605771238434915,-0.1339988140639384,0.06869139039225858,1
568,0.8630585871940073,0.018294002744918547,0.5685804501526157,0.7450737233895008,-0.016242698234961495,-0.8662023104110426,-0.17274312038993855,-0.08933907025790033,0.1288400800561954,-0.2911745589323229,-0.05094665369292759,0.3716769943426139,0.3437371699912801,-0.3768082780206107,1.0335888669118447,0.1756914949397299,0.16955597087705643,-0.5065429642929107,-0.24880221967961408,0.010364029082272852,-0.20094111666161074,-0.5764631770712798,0.14827542356640874,0.19774926959594807,0.16777150033886445,0.1872490526453474,-0.03459619648319766,0.0064762432389461055,1.315436291245998,1
485,-0.9604314137741916,0.3109270084072908,1.7630263670491289,0.2115452625173776,1.0114916160345544,-0.8559098218012611,0.7888683266403982,-0.1280926256451307,-0.10891589485711906,-0.5673520917886765,-0.46547922505016215,-0.3866585882926621,-1.4391106370298894,0.15675383748330973,-0.25302133809777505,-0.6886482618631824,0.02646161597360841,-0.816319723580301,-1.1777874213934445,-0.09599131804911432,0.0770925779558933,0.30894227527035323,-0.24120433797592739,0.34791307387093584,0.37270761499730976,-0.4141996254316166,-0.10505642766122938,-0.12713140135247725,1.0150789155209432,1
500,-1.1718002631366886,0.2943172510546823,1.5745233098684248,-0.06970903467477652,0.952625919101548,-0.7178150242190506,0.6956116310902591,-0.06721659431255927,-0.09232778233842334,-0.42191103666660545,-0.015193390896534487,0.03599736210037152,-0.9147127496873002,0.08193917091815406,-0.4012484991098114,-0.4726867367553395,-0.15375503615641956,-0.7085636893203284,-0.8779444041492185,-0.08182166763409039,-0.007587394966609956,0.1390239995458548,-0.25914284502761287,0.19809216668118643,0.1727644769056096,-0.2451173799929698,-0.17681993589437023,-0.20328420134293265,1.0,1
483,-0.9353222893720639,0.386034781064839,1.738899220229995,0.18987485334278942,0.9677322953663094,-0.9015640328473303,0.8771233837619412,-0.15628620104940497,-0.14255805895385815,-0.5756774656646741,-0.477963784356636,-0.42711337897832996,-1.4860050118255377,0.18149158180925995,-0.2745477272034522,-0.6436531336547148,-0.017331604101319842,-0.7735969515547716,-1.189942753264789,-0.11068924492603172,0.06838939945027656,0.28190452515232733,-0.2523783332909486,0.3830611138219893,0.3907364381161148,-0.4527983212845482,-0.10495527393135781,-0.12521300150921683,2.8056820158058144,1
436,-1.2409900980600135,0.18956960771172765,0.9851821530627096,-0.44476863451130244,0.8938014521124709,-0.14260794996844317,0.276561859581775,0.14031990742646797,-0.01676844628754303,-0.08733427346881326,0.31614808460015364,0.5575079554916615,0.1333155646861478,-0.006957507991771278,-0.0823209166442661,-0.018143664167992755,-0.4487495088042402,-0.4209193265703455,0.11146339904841085,-0.009902550488360116,-0.16559940539101325,-0.24418093091031362,-0.1485006136327655,-0.5468080188760784,-0.6244766122733001,0.1950386104843067,-0.18671985457022217,-0.2150334154473507,0.9972540258629948,1
508,-2.3239905142089388,-1.3872970109013285,1.1428273329013032,0.6646161622860722,1.1176415440445384,-0.6385736185269273,0.2944251928844134,0.04713132508013372,-0.10861229628200728,-0.4128092406119956,0.399349832675697,0.38766849935875747,0.5412167992543973,-0.8497724605316769,0.5237821249171901,0.26348460365715115,0.012029244208191292,0.47767530307341644,0.04958404148977136,0.9447555904221181,0.19783795982700442,0.08946839382564475,0.47286282524851797,-0.2627448519625805,-0.05922195788829587,0.06730342904326675,-0.3036980486864453,-0.1954516904250138,237.86238004492867,1
449,-2.1234574361588123,1.3270049991301782,-0.6894723169152926,2.466230179420089,-0.047402023106726865,-1.0531307426784542,-1.6138621067500378,0.9799821928221709,-1.8508147229412013,-1.8818532163857502,2.497660899624685,-1.5795744469169115,-0.2574728767376327,-2.931932055695307,0.038450815367986,-0.7866280944903121,-2.0521485723794406,-0.18812181997087635,0.2334815206715877,0.08612691225123484,0.287943702676562,-0.08670890517240867,-0.39830072633435326,0.13668415968801143,-0.08038244974514865,0.19840099370166694,0.06163831651290769,-0.22234724101937264,0.32906999666671066,1
126,1.044529812490564,0.3860356144055026,0.3290930263810895,0.5901588660891726,-0.15877125421980257,-0.8348844530906436,0.12409491591812785,-0.14187385889982448,0.006981450042684207,-0.25768640869131115,-0.35483964431664855,0.023024651223171266,0.05719798334488663,-0.1609226307449004,1.1664300289637726,0.4139423353468717,-0.07691823074388865,-0.26289501549506905,-0.023138747798968767,-0.07337467283246135,-0.2593074617391782,-0.7524134019691783,0.13216615881979987,0.03609073775398264,-0.0698746263382026,0.0912682238200307,0.02207396055114598,0.06637899235533753,2.3872683303950737,1
517,-1.424309287752573,0.18669112132760446,1.4019018534143004,-0.3312002348115567,0.938368290227088,-0.5280142695940426,0.5055874230146243,0.025382504972143005,-0.04074100418033154,-0.26352934983394566,0.4645055258257041,0.5155532253462402,-0.3151116925118904,-0.027867669120694827,-0.5244330944947622,-0.2908903358218344,-0.29290862542150486,-0.6322983583170105,-0.5494466482438266,-0.044043845587681804,-0.08419701195350376,-0.008467609924321162,-0.26036202286598287,0.0040404294342035185,-0.05346935976432021,-0.028847366498930216,-0.2518040262547079,-0.28360094270732483,1.0,1
568,0.7536973358954591,0.31225620999686116,0.45497412970586126,0.46400418632296236,-0.1427436023037305,-0.9369983174374931,0.12367766125282478,-0.15126854250000554,0.015970409089557304,-0.24907158241288385,0.13688309990412528,0.4350344229787426,0.3625836471486965,-0.2873674318530946,0.7850671457980134,0.38364916679174144,-0.09021873969473199,-0.350332162934322,-0.18755541451379698,-0.06086787408799182,-0.2688049694149392,-0.7149143875883637,0.062136375176330305,0.2454615005689009,0.12756579764498543,0.11893892764466782,-0.07651227592437454,-0.03878216073275109,1.2412177467107466,1
436,-2.1790241006774607,1.5109781310805945,-0.9603977863840287,2.917098944204233,-0.18716146879103868,-1.163050225511038,-1.8857138734496905,1.101164149900506,-2.121415256425161,-2.143959717695282,2.705002135499791,-1.9682317818295851,-0.356893730206864,-3.33147752513721,0.14185272420186915,-0.890867696285756,-2.2811357406206065,-0.13769760685183155,0.2874895555297212,0.09813211409100132,0.3554378323641552,-0.0715022424990355,-0.41799666617646075,0.1907039263837881,-0.04361601911240813,0.19234853581367964,0.12036572886067856,-0.19907154636027835,0.23220392302373116,1
532,-1.7740717234053556,-2.2966594060317327,2.3169834653041286,1.1088126988105684,2.265995120050979,0.4787480607493717,-1.9569426503625769,0.7189272425192318,0.8931637835909217,-0.32566839175048035,-0.05651610914163121,0.863675818290241,0.31046351371905634,-0.8084649121923819,0.7174736634124712,-1.8196526743632768,1.397438385183267,-1.8031074189777119,-0.5945997712273768,0.5726089561375092,0.3731453616198646,1.0552505011389792,0.28600708050488405,-0.7736720518727327,-0.18870514951995992,0.8077276528002052,-0.117501506208585,-0.15701811921375522,1.4854021137204696,1
500,-1.1670811938078605,0.2963286451763305,1.577749383161803,-0.06482210002283273,0.9528923758716601,-0.7213621565288832,0.6991629394580636,-0.0689471525370674,-0.09329187296032973,-0.4248709869563704,-0.024158347489351417,0.027035078993279615,-0.9259185232740212,0.08399131971446391,-0.39894633724946005,-0.47608427797606095,-0.15115443431220377,-0.7099889903959559,-0.884083605260308,-0.08252768660351267,-0.006155659628175769,0.1417804282777347,-0.2591200601598158,0.20171874439594759,0.17699249672152007,-0.24915918875199325,-0.1754185795606399,-0.20178318461158737,1.0,1
318,0.058557770597588155,0.37654179033151297,1.0909112245680523,0.4133757845603148,0.361719155349458,-0.9775002234160959,0.5209516074152898,-0.17749141329124288,-0.06199650327350728,-0.44272938896778363,-0.2953200601655477,-0.13231747007541014,-0.7230026698176807,-0.025584057428165385,0.34070308490506185,-0.1378318982138509,-0.013500486918290729,-0.562127575597875,-0.7437406599192099,-0.10087046187017465,-0.09361848550802687,-0.22214098421190465,-0.08348443973889472,0.36461275970200513,0.31194447395284697,-0.20592345870454665,-0.06779629543301166,-0.05496141505381415,1.7638249988366588,1
47,0.9846020418816945,0.2790598473995248,0.3204248857052553,0.4221994632540431,0.1486282620797344,-0.1623949230670138,0.014837591349442167,0.061472835790087416,-0.24434767558389842,-0.20684280682098616,1.408310365658153,0.9193622912178661,0.2952751178328148,-0.11134453685795845,0.5458188787723004,0.35519651003085617,-0.10548228296470841,-0.24190364270577774,-0.24835892386509908,-0.07389317219618062,-0.1972154738865737,-0.5487238973652564,0.06616576521578602,-0.2689447934275211,0.1890644143518246,0.06921585013609097,-0.018316167027022445,0.0009892942429970911,2.5247782186424184,1
469,-0.8400286714243559,0.3962615827834426,1.683098474406136,0.2032632168522701,0.9124196764870512,-0.9078311781545388,0.8470584679329916,-0.158455354168636,-0.13496658686778878,-0.562990045487811,-0.4618607612042775,-0.4005649448608193,-1.424664818465419,0.16886521994487846,-0.2267466509849534,-0.6026036075231521,-0.018918145834213262,-0.7625330085392579,-1.154723266537622,-0.11672931916125551,0.052075766745239116,0.23643800556784256,-0.24239347605144002,0.38352999431709345,0.3840508954558691,-0.4317253337532206,-0.10117682124422166,-0.11944608303168842,1.0681721309967722,1
493,-1.0704807174341284,0.33750236329477107,1.6437878740678697,0.035214619611950604,0.9583468096026043,-0.7939728021909954,0.7718590700243719,-0.10437209275965154,-0.1130270382766517,-0.48546187641144656,-0.20767315034371392,-0.15642499696969625,-1.1553033852426107,0.1259992957580247,-0.35182053406601577,-0.5456327583122438,-0.0979194933726859,-0.7391652438662146,-1.0097545184343417,-0.09698006354962983,0.023152304738645296,0.19820518282906627,-0.2586536484735405,0.2759556564735429,0.26354107227210444,-0.3318959794891091,-0.14673248067653724,-0.17105701358309244,1.0,1
44,0.887355739872371,0.34371697305331517,0.24419015230835964,0.35743476904938,0.267743960185729,0.00853572063195479,0.02333315550265247,0.09991211211452285,-0.2193827653039241,-0.16034247559212642,0.7235656435621178,0.5278719364020207,0.1780009788391026,0.006818053256209877,0.8683693262026295,0.3660974970258384,-0.1932502715050319,-0.1642771501050901,0.10555810324847215,-0.06223177168099066,-0.19935996728227423,-0.5687682286435868,0.11482649431697003,-0.618688779755239,-0.2565571585747728,0.11214948759358288,0.05656235127168774,0.07338491236214562,2.2271328163956507,1
41,0.9080282592235187,0.3384510196466596,0.23891443783314575,0.36359367947680915,0.2536414746309772,0.0023647787382936325,0.016399159468977464,0.09890663401054745,-0.2218296719879121,-0.16079271617582128,0.7839305551262317,0.5643533969578046,0.19912107258258782,-0.003405486616752662,0.8525638317783412,0.37273844057311295,-0.18792461942725155,-0.16557276607018795,0.08849461795454772,-0.06269690896516597,-0.20115329386001993,-0.5735139744151865,0.11390737086411454,-0.5997582478533557,-0.22779040391451177,0.113082635104288,0.05211248760078421,0.06940244966315703,2.2585567498073056,1
397,-1.206530810719391,-1.808595875963999,1.8949144490653202,0.967960424679279,1.864573912668229,0.42596886562631486,-1.6049271274204049,0.6134320918721701,0.6567986012515505,-0.288422901468869,0.358307360420669,0.9455549170838695,0.3527467016627855,-0.6709916598839394,0.6767018984327412,-1.3804205395176405,1.1005343013847053,-1.4838962987344406,-0.5052802577861596,0.44928270847287216,0.26122153631202016,0.7392153216577955,0.24894990263850095,-0.7284495119934149,-0.12319152166677577,0.6781748376038031,-0.09585969207487138,-0.12485092745277461,1.7959830565241406,1
219,0.23471506622711202,0.5256711822337681,0.4321547139595018,0.19333533602691177,0.662202479555539,0.07191876109185946,0.26881217788437023,0.091875996253212,-0.10433043102961218,-0.16213855254949855,-1.434740531186999,-0.7441312739434061,-0.5170412134217137,0.3110833971882504,1.4348390545824798,0.15497379442800668,-0.3499976598510075,-0.14039349080582347,0.6446813169651617,-0.04798471162167922,-0.15028149565910834,-0.4416598208286309,0.1478329593655603,-1.1315658194417348,-1.1698689323777687,0.07799603693207444,0.19717876291425995,0.2030485189042353,1.0308415720510566,1
504,-1.4265512897670134,-0.9467201148370101,2.078567310761096,0.6276408567940527,1.66151766095058,-0.20603910140242332,-0.5102937146489718,0.28259472863072954,0.3695676633687974,-0.4603731405966199,-0.2824234817734624,0.19259475639126145,-0.6563483749573696,-0.2924071003779096,0.16972312566694497,-1.2722879863675285,0.6881022284326824,-1.3084358089819124,-0.9297508298621731,0.2252711241495841,0.23185974776068194,0.706190970625292,0.00035794742224753984,-0.1920958546339343,0.10739929667149034,0.15726858051930137,-0.11382442214106595,-0.1468173667226032,1.2323883376608358,1
206,-0.13094406568141137,0.4948149390597225,0.5348327344774788,0.02790923113621413,0.833966498186842,0.190188174324311,0.29324579043809795,0.139624907404235,-0.10652029706133129,-0.13401884779906426,-1.3466967011604103,-0.6803846230029114,-0.53110937559781,0.34456825257283147,1.2459803028769432,0.08555147879574039,-0.4100448967183678,-0.161118280744672,0.6737706677842209,-0.03862906737894757,-0.13448813026600698,-0.3605080245435789,0.10442876031321735,-1.2368753537635575,-1.270161324139158,0.0940176435474463,0.16666547730414238,0.16092881060766984,0.9911282111320152,1
485,-2.779828899294136,-2.5086067559670835,1.1083871324716141,1.6934452079263,1.2710533168263278,-0.9086043080028274,0.31415827747810865,-0.02567419006211502,-0.21145579314478605,-0.6825411818819116,-0.11627566786235422,-0.17666342730412082,0.6269203231482979,-1.3833459045674223,1.4593752782441771,0.5189739449897949,0.3843324689681207,1.2680647354390386,0.19767260249587892,1.6780900038072741,0.4916941664708502,0.3086666086381192,1.0449827790806472,-0.2824204320170373,0.15554880317399433,-0.06742094178997894,-0.27143686830495173,-0.048975318509875826,422.299434131966,1
497,-1.9170105107193927,0.6434893016587635,0.3170975515402974,0.7911166725599252,0.47184648879487445,-0.6447466967175493,-0.6038507645795441,0.5297546566856812,-0.8454520897156332,-0.9080484756877361,1.7273256449530752,-0.13559517378144692,0.11190559326928129,-1.4475000773848552,-0.3457184765670761,-0.39934652043656305,-1.201392147498072,-0.37546298677125556,0.03282537472378255,0.04152396495236145,0.037182645126728975,-0.14320624548079963,-0.3251243667441851,-0.06401557357661714,-0.2169808334930812,0.22088770103151206,-0.156551740839579,-0.3088234699142002,0.6889566887367408,1
507,-1.2809105233543836,0.24781152699745923,1.499932819245294,-0.1827005324438692,0.9464651349515713,-0.635801283291762,0.6135013349440768,-0.027204116207083795,-0.0700369085877359,-0.3534736131316768,0.19208662101325502,0.24321555997378952,-0.6556224954885261,0.03449115234318573,-0.45447710461295887,-0.39413171226594007,-0.21388391415607183,-0.6756091043346273,-0.7359990788988058,-0.06549770455906087,-0.04069074744018372,0.07529222634013308,-0.2596696571342239,0.11424155746465478,0.07500784097288049,-0.15166615588121715,-0.20922089116259998,-0.23798941856610697,1.0,1
484,-0.9382456804300696,0.39386448844540023,1.7341870378863882,0.17215348181271062,0.9658133074225234,-0.893368496461391,0.8713717833809458,-0.15286479649205054,-0.14004222923480616,-0.5684038950222323,-0.4588839896397201,-0.4075609213917881,-1.4693051049984733,0.183503424879446,-0.28731068316528763,-0.6408366974237909,-0.025046929496176318,-0.7791042079594453,-1.1817836685765153,-0.11676371961435388,0.06327156603055009,0.2754442378123313,-0.2580151840589849,0.3775775240269552,0.3820162032466371,-0.4451532117039042,-0.1074644823204452,-0.12899638908651467,1.0,1
534,-1.6688059337462442,0.08248008261491152,1.2347578584866792,-0.5843940423895561,0.9245630710079698,-0.34423609381013043,0.32159288419459076,0.11504333682393436,0.009208870904171024,-0.11017328156544803,0.9289830881773773,0.9798922734597652,0.2654633884645421,-0.13419022189876786,-0.6437089122819626,-0.11486252711449119,-0.4276467240104534,-0.5584530069903659,-0.23137247383563186,-0.007464753821186471,-0.15837572470505198,-0.15127915451177715,-0.2615425149010882,-0.1838538407935857,-0.27252455733684405,0.18056017055340035,-0.32440879206011836,-0.36136914885602395,1.0,1
546,-1.0546701935257772,0.12395408189518557,0.9861644710151096,-0.34913054146543365,0.628822322704607,-0.4688416519464727,0.22918204603138317,0.060530510369703264,0.021407636956781807,-0.11653263566935845,0.8078023270259348,0.9265291059555409,0.4123363436524371,-0.19824055683873085,-0.27633414300858616,0.05838596895253606,-0.3629530925753678,-0.4860506464670511,-0.15348366532661883,-0.014544648951856441,-0.20403934212747274,-0.33552012641071566,-0.17296550496701246,-0.10495244854485816,-0.20809547568171238,0.20701338736142424,-0.2714175005748539,-0.2889510892776448,1.066193109501479,1
444,-1.5186527360599482,-1.7876173194013827,1.998897856612572,0.9018707898896476,2.081169022833461,0.514615751130655,-1.5510251758130775,0.6375848094471828,0.7074362504090499,-0.2854100719905256,-0.4278188403500196,0.4843736387938945,0.08429504363018103,-0.5539710564872038,0.8762740989874132,-1.504090781344308,1.0600763886293554,-1.4959527311966334,-0.29862618259536533,0.46642616813001236,0.29437675574902694,0.8288975862373774,0.26372128655650656,-0.9748756586135157,-0.49111834245891006,0.6784809064219738,-0.0418180550388052,-0.07783298588291165,1.3815000519620257,1
59,0.8316130451504993,-0.045481588883049706,0.4260954184055046,0.5262303350084472,0.3310666647121818,-0.006008377801940218,-0.3080307746338759,0.16445825239081258,-0.11840676570171738,-0.185216290770999,1.4243096392878398,1.0472590064512728,0.46861514671623916,-0.22296200735577587,0.6417379989357278,0.1868927686594386,0.06774239119021536,-0.37870499329356955,-0.19978045228773816,0.008776754703039236,-0.1526270720742206,-0.4317097224075599,0.12346721733880853,-0.39821565657332786,0.12355729215815008,0.20884846158645679,-0.02203218786215861,-0.0062403712989844515,2.555716343991092,1
410,-2.2996065527173153,1.7719006876477423,-1.4447610914917153,3.8821827855707745,-0.40134895971731455,-1.3447169167278517,-2.5200885348648354,1.3672274496960946,-2.6190952618290226,-2.6733219656019838,3.070065643587566,-2.745797809584084,-0.558663749927101,-4.149807684090451,0.401896264899309,-1.175177504103535,-2.654601715878547,-0.09366359319025208,0.37479224190835325,0.14691357944627031,0.513394437900205,0.014774874166025853,-0.434313048972294,0.2725257608949848,0.03383546934749232,0.20550371481633056,0.24552416818484474,-0.1444009431899731,0.06073938785101052,1
505,-1.4394504381504305,-0.9815235585265807,2.0872994195245655,0.6391556603643335,1.679506128806833,-0.18805493191253042,-0.5462460196413312,0.2939598675034579,0.38280895758186906,-0.4574126631821147,-0.2773576965182565,0.20862469896505464,-0.6346866370923914,-0.30483693631478326,0.18142192644164779,-1.2884393152350282,0.7064121115253655,-1.3220543623507017,-0.9228867998916335,0.23416156655587145,0.23614269039199814,0.7171842153471307,0.0070428109598763,-0.20703976854088313,0.10005729831076748,0.17308308139048845,-0.1140670628600001,-0.14736214544039378,1.2384020406279674,1
224,-0.5221248377746949,0.9007974992948578,-0.06284549569647613,1.0843821358690686,0.4871191964989561,-0.16745688622171223,-0.4111467037806672,0.45211224324451166,-0.7839120488062199,-0.7991386958809188,-0.4408497275774077,-1.4055797724172032,-0.6389342327066848,-0.7637372143472598,1.2157678466581199,-0.20627732861714604,-1.008878008970429,-0.08919074396166421,0.6873606342664454,-0.0012701003442264422,0.03252026485914117,-0.29532928095400995,-0.0028350517931690633,-0.9434972077466264,-1.031165879373015,0.10098441851096229,0.23908847794789845,0.1369359525137834,0.7428358208223538,1
411,-2.217474895868782,1.8456262954842801,-1.3804582307032596,3.736732651286001,-0.4202870245725522,-1.3905692126185136,-2.303516362868368,1.2856715157099952,-2.5901906587896506,-2.621841821155895,2.9501029915557595,-2.730613654604829,-0.6567087092266467,-3.9827674248589497,0.34371672253172786,-1.1070262886050928,-2.637654735639405,-0.06921471963503428,0.3066088866835114,0.11012572811083082,0.48636731358546254,-0.013388268599907327,-0.45102406015363566,0.3246605016062794,0.06824563726817184,0.1345970517005126,0.23611821999410534,-0.1420771906692015,0.06845530728870997,1
562,0.2420224580550503,0.2589764055179838,0.6052736393892731,0.23392893572272566,0.07556981795040063,-0.8045340917045988,0.1535299685492701,-0.09134031843014134,0.01750886455255877,-0.2115698863910611,0.32671868807585247,0.5741021057256515,0.37666109793876346,-0.26214911635952487,0.4847452444400604,0.29161643322810493,-0.1673885154303898,-0.3887335041177263,-0.1779148642276845,-0.04776078707327876,-0.25047963239609883,-0.6075653509113144,-0.004385348889847651,0.1463123996868795,0.032590944231109864,0.1438594638096002,-0.13166041665957634,-0.10956708352642802,1.1916947883485292,1
206,-0.17029735822903957,0.1929327456834506,0.6887722263144779,0.23545708253688524,1.0156088065593427,0.2917722966280678,0.013448451186581611,0.21576542229954807,0.004116057488612601,-0.1644817594026575,-1.4653532131413827,-0.695110577950445,-0.540508838103283,0.26180980568965484,1.3965479274359462,-0.141685124576524,-0.17889925962312433,-0.32498987579715755,0.612579007559536,0.03422576741338796,-0.06396673076799872,-0.19652693059206494,0.16826998515362207,-1.3043885664105581,-1.251581070526256,0.16775572107547565,0.18986020733473674,0.1830086208484644,1.0499475063661194,1
446,-0.7631319641353538,0.3879195969921837,1.618605506570832,0.20333020713617736,0.895861043561519,-0.8373040743434155,0.8044868714839031,-0.13778352513211514,-0.15093408444705092,-0.5430437315795942,-0.3154849184467483,-0.3107511063372197,-1.3391632025934426,0.1621112470347141,-0.21093113485207993,-0.561618552371975,-0.026868810811739585,-0.7355779156974203,-1.1133575916574951,-0.1144551020622871,0.04362248792804471,0.20978722748553713,-0.23001208492432484,0.3289526777557446,0.3736915338850543,-0.4087423495411894,-0.09701976853935267,-0.11483372414357197,1.1315011951090308,1
